record_id,decision,display_reason,sub_reason
3120,exclude,Not a US population-based/registry study,ESR1 AR polymorphisms Chinese
3121,exclude,Not relevant to the research question/topic,SLURP-1 melanoma stem cells
3122,exclude,Not relevant to the research question/topic,brochure inherited BC black women
3123,exclude,Not a US population-based/registry study,preventable BC postmenopausal Sweden immigrants
3124,exclude,Not relevant to the research question/topic,interval BC risk factors Colorado
3125,exclude,Not relevant to the research question/topic,groundwater uranium cancer SC ecological
3126,exclude,Not relevant to the research question/topic,promotora screening US-Mexico border trial
3127,exclude,Not relevant to the research question/topic,dexrazoxane cardioprotectant children
3128,exclude,Not relevant to the research question/topic,BC Latinas gene expression review
3129,exclude,Not relevant to the research question/topic,galectin-3 cleavage angiogenesis
3130,exclude,Not relevant to the research question/topic,competing mortality early BC
3131,exclude,Not a US population-based/registry study,malignancy SLE Taiwan
3132,exclude,Not relevant to the research question/topic,BRCA uterine serous carcinoma
3133,exclude,Not a US population-based/registry study,dietary patterns ductal BC Uruguay
3134,exclude,Not relevant to the research question/topic,epidemiology TNBC review
3135,exclude,Not a US population-based/registry study,CIA premenopausal Korea
3136,exclude,Not a US population-based/registry study,BHGI LMIC guidelines
3137,exclude,Not a US population-based/registry study,clinicopathologic BC Kumasi Ghana
3138,exclude,Not a US population-based/registry study,population-based BC cervix Gambia
3139,exclude,Not relevant to the research question/topic,nutrition nonmelanoma skin cancer
3140,exclude,Not a US population-based/registry study,BC four continents training report
3141,exclude,Not a US population-based/registry study,citrus cancer Ohsaki Japan
3142,exclude,Not relevant to the research question/topic,age axillary LNR SEER
3143,exclude,Not relevant to the research question/topic,cancer incidence AA Caucasian renal allograft
3144,exclude,Not a US population-based/registry study,radiation second primary atomic bomb
3145,exclude,Not relevant to the research question/topic,founder effects AJ population genetics
3146,exclude,"Editorials, commentaries, letters, or conference abstracts",HCC adverse events conference
3147,exclude,Not a US population-based/registry study,teriparatide Japanese osteoporosis
3148,exclude,Not a US population-based/registry study,alcohol BC JPHC Japan
3149,exclude,Not a US population-based/registry study,mammographic density Pike UK
3150,exclude,Not a US population-based/registry study,pregnancy hormones Mongolian
3151,exclude,Not relevant to the research question/topic,smoking younger age BC diagnosis
3152,exclude,"Editorials, commentaries, letters, or conference abstracts",diabetes cancer consensus report
3153,exclude,Not relevant to the research question/topic,CTC surrogate MBC
3154,exclude,Not a US population-based/registry study,BC burden central Sudan
3155,exclude,Not relevant to the research question/topic,gene expression soy isoflavones cell lines
3156,exclude,"Editorials, commentaries, letters, or conference abstracts",molecular morphology BC Japan conference
3157,exclude,Not a US population-based/registry study,glucose metabolism cancer China
3158,exclude,Not a US population-based/registry study,tamoxifen anastrozole Japanese trial
3159,exclude,Not a US population-based/registry study,vegetable-fruit-soy BC Singapore
3160,exclude,Not a US population-based/registry study,European ancestry BC Mexican women
3161,exclude,Not relevant to the research question/topic,ecological cancer mortality UVB US
3162,exclude,Not relevant to the research question/topic,cancer Gulf War veterans state registry
3163,exclude,Not relevant to the research question/topic,declining death rates cancer US
3164,exclude,Not relevant to the research question/topic,migraine BC postmenopausal
3165,exclude,Not relevant to the research question/topic,generational risks cancers US
3166,exclude,Not a US population-based/registry study,TBI Latin America lifespan
3167,exclude,Not relevant to the research question/topic,mutagen sensitivity smoking BC case-control
3168,exclude,Not relevant to the research question/topic,lunasin BBIC cancer prevention
3169,exclude,Not relevant to the research question/topic,rare cancers US CINA descriptive
3170,exclude,Not relevant to the research question/topic,trastuzumab cardiac dysfunction management
3171,exclude,Not a US population-based/registry study,enzastaurin Japanese phase I
3172,exclude,Not relevant to the research question/topic,BC biology older women biobehavioral
3173,exclude,Not a US population-based/registry study,gemcitabine Japanese MBC phase II
3174,exclude,Not relevant to the research question/topic,HCT116 colon cell line CSC
3175,exclude,Not relevant to the research question/topic,gender differences lung cancer women
3176,exclude,Not relevant to the research question/topic,fallopian tube carcinoma RRSO BRCA
3177,exclude,"Editorials, commentaries, letters, or conference abstracts",marital status cancer letter
3178,exclude,Not a US population-based/registry study,pedicled TRAM flap Asian
3179,exclude,Not relevant to the research question/topic,gabapentin prostatectomy pain trial
