record_id,decision,display_reason,sub_reason
4600,exclude,Not a US population-based/registry study,BC mortality stochastic models multi-country GBD
4601,exclude,Not relevant to the research question/topic,neighborhood geospatial cancer incidence Baltimore ecological
4602,exclude,Not a US population-based/registry study,amenable deaths township income Taiwan
4603,exclude,Not relevant to the research question/topic,neighborhood deprivation measures scoping review
4604,exclude,Not relevant to the research question/topic,prepregnancy obesity ovarian breast risk factor
4605,exclude,Not a US population-based/registry study,BC mortality Brazil ecological
4606,exclude,Not relevant to the research question/topic,soy genistein chemoprevention mechanism review
4607,exclude,Not relevant to the research question/topic,cancer literacy Appalachian Kentucky students
4608,exclude,Not relevant to the research question/topic,TNBC characterization treatment review
4609,exclude,Not a US population-based/registry study,dietary dioxins PCBs BC EPIC Europe
4610,exclude,Not a US population-based/registry study,nutrient intake Chinese women Shanghai
4611,exclude,Not a US population-based/registry study,PCBs BC tumor serum Pakistan
4612,exclude,Not a US population-based/registry study,cancer patterns Central South America
4613,exclude,Not relevant to the research question/topic,ESR1 polymorphisms Japanese American German
4614,exclude,Not a US population-based/registry study,pegfilgrastim NSCLC cost-effectiveness Japan
4615,exclude,Not a US population-based/registry study,doxorubicin heart failure Korea
4616,exclude,Not relevant to the research question/topic,HDL cholesterol lung cancer ARIC
4617,exclude,Not relevant to the research question/topic,estrogen regulated genes BC cells review
4618,exclude,Not a US population-based/registry study,ACOSOG Z0011 Japanese BC surgery
4619,exclude,Not relevant to the research question/topic,cancer surveillance sexual minorities data gaps
4620,exclude,Not a US population-based/registry study,educational attainment BC grade Nigeria MEND
4621,exclude,Not relevant to the research question/topic,minority health social vulnerability cancer ecological
4622,exclude,Not a US population-based/registry study,multiple myeloma SPM Taiwan
4623,exclude,Not relevant to the research question/topic,HRQL AA ovarian cancer survivors
4624,exclude,Not a US population-based/registry study,long-term cancer survival Korea
4625,exclude,Not relevant to the research question/topic,cancer information seeking Korean Americans
4626,exclude,Not relevant to the research question/topic,echocardiography CTRCD breast cancer
4627,exclude,Not relevant to the research question/topic,BC risk prediction Gail model hormones
4628,exclude,Not a US population-based/registry study,cancer incidence SES French West Indies
4629,exclude,Not relevant to the research question/topic,EBRT rectal prostate SEER
4630,exclude,Not a US population-based/registry study,molecular subtypes BC young Taiwan
4631,exclude,Not relevant to the research question/topic,alcohol cancer risk US systematic review
4632,exclude,Not a US population-based/registry study,PAR postmenopausal BC subtypes Germany
4633,exclude,Not relevant to the research question/topic,sleep disturbances BC survivors review
4634,exclude,Not a US population-based/registry study,diabetes HCC Singapore Chinese
4635,exclude,Not a US population-based/registry study,estrogen exposure BC subtype Nigeria MEND
4636,exclude,Not relevant to the research question/topic,neighborhood social built environment cancer review
4637,exclude,Not a US population-based/registry study,dietary intake cancer Korea review
4638,exclude,Not a US population-based/registry study,BC training women Turkey
4639,exclude,Not relevant to the research question/topic,veteran sleep disorder epidemiology
4640,exclude,Not a US population-based/registry study,organochlorine BC review CECILE France
4641,exclude,Not relevant to the research question/topic,SC vs IV trastuzumab review China
4642,exclude,Not relevant to the research question/topic,SGM BC CRC screening Missouri
4643,exclude,"Editorials, commentaries, letters, or conference abstracts",BC incidence Latin America Colombia meeting abstract
4644,exclude,Not relevant to the research question/topic,anthracycline cardiotoxicity meta-analysis
4645,exclude,Not relevant to the research question/topic,Meharry Vanderbilt cancer partnership history
4646,exclude,Not relevant to the research question/topic,work history mortality radiological technologists
4647,exclude,"Editorials, commentaries, letters, or conference abstracts",disparity cancer care Canada editorial
4648,exclude,Not relevant to the research question/topic,brain metastases male SEER
4649,exclude,Not relevant to the research question/topic,MDM2 SNP285 ancestry cancer protective
4650,exclude,Not relevant to the research question/topic,dietary pregnancy estrogen rat mammary
4651,exclude,Not a US population-based/registry study,adolescent BMI adult BC Israel
4652,exclude,Not a US population-based/registry study,BRCA TNBC South India
4653,exclude,Not relevant to the research question/topic,knowledge graph cancer data analytics
4654,exclude,Not relevant to the research question/topic,OC use breast cervical CRC endometrial review
4655,exclude,Not relevant to the research question/topic,pediatric cancers early case capture registries
4656,exclude,Not relevant to the research question/topic,isoflavones ER breast cancer review
4657,exclude,Not relevant to the research question/topic,Pap smear cervical carcinoma health plan
4658,exclude,Not relevant to the research question/topic,stromal heterogeneity metaplastic BC African descent lab
4659,exclude,Not relevant to the research question/topic,eribulin peripheral neuropathy meta-analysis
