record_id,decision,display_reason,sub_reason
4720,exclude,Not relevant to the research question/topic,WBC growth factors NHL SEER-Medicare treatment
4721,exclude,Not relevant to the research question/topic,pesticide colorectal cancer review
4722,exclude,Not a US population-based/registry study,EGFR-TKI CNS failure NSCLC Korea
4723,exclude,Not relevant to the research question/topic,MCED screening trial microsimulation
4724,exclude,Not relevant to the research question/topic,cancer genomics diversity ethnicity review
4725,exclude,Not relevant to the research question/topic,community engagement neighborhood cancer AA
4726,exclude,Not relevant to the research question/topic,estrogen replacement ovarian cancer mortality
4727,exclude,Not relevant to the research question/topic,cervical cancer screening Latinas TPB
4728,exclude,Not relevant to the research question/topic,diet PA body fatness BC young women review
4729,exclude,Not relevant to the research question/topic,oncology midlife menopause review
4730,exclude,Not relevant to the research question/topic,nanospray soy isoflavone extracts
4731,exclude,Not relevant to the research question/topic,Hodgkin lymphoma epidemiology review
4732,exclude,Not a US population-based/registry study,cancer registries roles Australia
4733,exclude,Not relevant to the research question/topic,genetic counseling AA Latinos Midwest
4734,exclude,Not a US population-based/registry study,choroidal metastasis Mexico
4735,exclude,Not a US population-based/registry study,oncology unmet needs Africa Ghana
4736,exclude,Not a US population-based/registry study,gastric cancer micrometastasis Korea
4737,exclude,Not relevant to the research question/topic,sarcoidosis gene-environment interactions
4738,exclude,Not a US population-based/registry study,cancer screening obesity Canada
4739,exclude,Not relevant to the research question/topic,miR-216b AML prognosis
4740,exclude,Not a US population-based/registry study,precision medicine BC Latin America
4741,exclude,Not relevant to the research question/topic,SRE cost prostate cancer Medicare
4742,exclude,Not relevant to the research question/topic,hormone therapy postmenopausal review
4743,exclude,Not relevant to the research question/topic,cancer education Milwaukee high school
4744,exclude,Not relevant to the research question/topic,Hodgkin lymphoma trends review
4745,exclude,Not a US population-based/registry study,trastuzumab biosimilar budget China
4746,exclude,Not a US population-based/registry study,diet lung cancer Chinese Singapore
4747,exclude,Not relevant to the research question/topic,BC gynecological cancer SLE meta-analysis
4748,exclude,Not relevant to the research question/topic,vitamin A cancer women meta-analysis
4749,exclude,Not a US population-based/registry study,Aidi injection lung cancer China meta
4750,exclude,Not a US population-based/registry study,radiation positive margins BC Japan
4751,exclude,Not relevant to the research question/topic,gastric carcinoma micrometastasis nodes
4752,exclude,Not a US population-based/registry study,TNBC somatic profiling Sub-Saharan Africa
4753,exclude,Not relevant to the research question/topic,emerging approaches BC molecular review
4754,exclude,Not relevant to the research question/topic,lifestyle factors cancer narrative review
4755,exclude,Not a US population-based/registry study,BC stage survival Latin America Caribbean
4756,exclude,Not a US population-based/registry study,rural-urban NET incidence Ontario Canada
4757,exclude,Not a US population-based/registry study,cancer patterns trends Peru
4758,exclude,Not relevant to the research question/topic,stage at diagnosis rurality deprivation Maine
4759,exclude,Not relevant to the research question/topic,pegfilgrastim biosimilar safety review
4760,exclude,Not relevant to the research question/topic,cancer-related anemia scoping review global
4761,exclude,Not relevant to the research question/topic,perinatal factors lupus NHS
4762,exclude,Not a US population-based/registry study,SES cancer survival England Wales
4763,exclude,Not a US population-based/registry study,somatic oncogenic variants Latin America review
4764,exclude,Not relevant to the research question/topic,childbirth after AYA cancer NC
4765,exclude,Not relevant to the research question/topic,G2-M checkpoint lung cancer AA
4766,exclude,Not a US population-based/registry study,8q24 prostate African-Barbadian
4767,exclude,"Editorials, commentaries, letters, or conference abstracts",cancer inequities Latin America editorial
4768,exclude,Not relevant to the research question/topic,green tea prostate cancer prevention
4769,exclude,Not relevant to the research question/topic,WBC growth factors ASCO guideline
4770,exclude,Not relevant to the research question/topic,first mammogram BC survival young women
4771,exclude,Not a US population-based/registry study,germline variants cancer predisposition LAC
4772,exclude,Not a US population-based/registry study,chemoradiation gastric Ashkenazi Israel
4773,exclude,Not relevant to the research question/topic,reproductive endometriosis NHS
4774,exclude,Not relevant to the research question/topic,food groups colon cancer AA Caucasian
4775,exclude,Not relevant to the research question/topic,pegfilgrastim two decades review
4776,exclude,Not a US population-based/registry study,socioeconomic impact cancer Latin America
4777,exclude,Not relevant to the research question/topic,cancer prevention midlife CDC meeting
4778,exclude,Not relevant to the research question/topic,plant-based diet prostate cancer progression
4779,exclude,Not relevant to the research question/topic,SGLT2 inhibitors anthracyclines cardiac
4780,exclude,Not a US population-based/registry study,menopause Latin America Costa Rica
4781,exclude,Not a US population-based/registry study,cancer epidemic Caribbean review
4782,exclude,Not relevant to the research question/topic,prostate carcinoma IGF-I IGFBP-3 insulin
4783,exclude,Not relevant to the research question/topic,frailty ambulatory surgery morbidity
4784,exclude,Not a US population-based/registry study,immigrant children cancer psychosocial Spain
4785,exclude,Not relevant to the research question/topic,degarelix leuprolide prostate CV trial
4786,exclude,Not relevant to the research question/topic,WBC growth factors AML MDS NHL SEER-Medicare
4787,exclude,Not relevant to the research question/topic,survival Medicaid 8 cancers Ohio
4788,exclude,Not relevant to the research question/topic,alcohol medical conditions primary care
4789,exclude,Not relevant to the research question/topic,fertility preservation counselling referral
4790,exclude,Not relevant to the research question/topic,evolutionary carcinogenesis LMIC review
4791,exclude,Not relevant to the research question/topic,adult after childhood lymphoma survivorship
4792,exclude,Not relevant to the research question/topic,barriers care abnormal screening navigation
