record_id,decision,display_reason,sub_reason
3900,exclude,Not relevant to the research question/topic,flavonoids BC prevention chapter
3901,exclude,"Editorials, commentaries, letters, or conference abstracts",molecular oncology positive negative
3902,exclude,"Editorials, commentaries, letters, or conference abstracts",community cancer center program
3903,exclude,Not relevant to the research question/topic,soy maternal diet rat mammary
3904,exclude,Not relevant to the research question/topic,BC therapy reproduction chapter
3905,exclude,Not relevant to the research question/topic,mammography Thai women California chapter
3906,exclude,Not relevant to the research question/topic,BC characteristics survival Arab-American SEER Detroit
3907,exclude,Not relevant to the research question/topic,menopause management BC chapter
3908,exclude,Not relevant to the research question/topic,CoQ10 BC Multiethnic Cohort
3909,exclude,Not relevant to the research question/topic,infection implant reconstruction
3910,exclude,Not relevant to the research question/topic,personalized BC risk estimates
3911,exclude,Not relevant to the research question/topic,BC survival competing risks Bayesian
3912,exclude,Not relevant to the research question/topic,black cohosh metastatic mammary mice
3913,exclude,Not relevant to the research question/topic,breast cancer statistics book chapter
3914,exclude,Not relevant to the research question/topic,breast cancer screening chapter
3915,exclude,Not a US population-based/registry study,DCIS methylation North American Korean
3916,exclude,"Editorials, commentaries, letters, or conference abstracts",nonhormonal treatment survival survey
3917,exclude,Not a US population-based/registry study,physical activity BC diabetic Mexican
3918,exclude,Not relevant to the research question/topic,AACR cancer progress report 2014
3919,exclude,Not relevant to the research question/topic,molecular determinants IBC phenotype
3920,exclude,"Editorials, commentaries, letters, or conference abstracts",BC global health concern survey
3921,exclude,Not a US population-based/registry study,cancer incidence migrants Denmark
3922,exclude,Not relevant to the research question/topic,colorectal cancer after breast SEER
3923,exclude,Not relevant to the research question/topic,CBE FOBT Pap mammography adherence
3924,exclude,Not relevant to the research question/topic,obesity cancer white black veterans
3925,exclude,Not relevant to the research question/topic,meningioma schwannoma family history
3926,exclude,Not relevant to the research question/topic,aggressive BC AA women review
3927,exclude,Not relevant to the research question/topic,BC pathology practices Medicare
3928,exclude,Not relevant to the research question/topic,BC aggressiveness women African descent chapter
3929,exclude,Not relevant to the research question/topic,lung cancer chapter
3930,exclude,Not relevant to the research question/topic,meat dairy BC pooled cohorts
3931,exclude,"Editorials, commentaries, letters, or conference abstracts",winning losing war on cancer
3932,exclude,Not relevant to the research question/topic,interventions mammography lower rates
3933,exclude,Not relevant to the research question/topic,outcome AA women BC cooperative trials chapter
3934,exclude,Not relevant to the research question/topic,palliative care BC AA chapter
3935,exclude,Not relevant to the research question/topic,perinatal exposures BC WEB study
3936,exclude,Not a US population-based/registry study,IBTR after BCT Japan
3937,exclude,Not relevant to the research question/topic,Filipina American BC knowledge screening
3938,exclude,Not a US population-based/registry study,international cumulative risk breast prostate CI5
3939,exclude,Not relevant to the research question/topic,BRCA DCIS Ashkenazi
3940,exclude,Not relevant to the research question/topic,breast cancer diagnosis treatment review
3941,exclude,Not relevant to the research question/topic,mammographic breast density by race
3942,exclude,Not relevant to the research question/topic,BC control AA women review
3943,exclude,Not relevant to the research question/topic,osteoporosis fracture risk algorithm
3944,exclude,Not relevant to the research question/topic,racial differences BC survival Detroit SEER
3945,exclude,"Editorials, commentaries, letters, or conference abstracts",cancer programs boost survey
3946,exclude,Not relevant to the research question/topic,breast prostate cancer comparison chapter
3947,exclude,Not relevant to the research question/topic,NSAID glioblastoma case-control
3948,exclude,Not a US population-based/registry study,stage incidence breast prostate India vs US
3949,exclude,Not relevant to the research question/topic,dietary fat soy postmenopausal trial
3950,exclude,Not relevant to the research question/topic,cancer trials race sex age disparities
3951,exclude,Not relevant to the research question/topic,residential magnetic field BC multiethnic LA
3952,exclude,Not a US population-based/registry study,BC decade earlier Mexican women
3953,exclude,Not relevant to the research question/topic,obesity nutrition women
3954,exclude,"Editorials, commentaries, letters, or conference abstracts",race disparities health
3955,exclude,Not relevant to the research question/topic,sickle cell disease management
3956,exclude,Not a US population-based/registry study,BC incidence trends Taiwanese vs Caucasian APC
3957,exclude,"Editorials, commentaries, letters, or conference abstracts",best science reduction disparities
3958,exclude,Not relevant to the research question/topic,endocrine therapy BC chapter
3959,exclude,Not relevant to the research question/topic,cancer mortality elderly worldwide
