record_id,decision,display_reason,sub_reason
4480,exclude,Not relevant to the research question/topic,IBC epidemiology single institution MDA registry
4481,exclude,Not relevant to the research question/topic,obesity prostate screening AA
4482,exclude,Not a US population-based/registry study,family history BC Mexico border KAP
4483,exclude,Not a US population-based/registry study,BC mortality education Korea
4484,exclude,Not relevant to the research question/topic,menarche ER- BC AA AMBER risk factor
4485,exclude,Not a US population-based/registry study,ovarian cancer Jiangsu China
4486,exclude,Not relevant to the research question/topic,POPs BC systematic review
4487,exclude,Not relevant to the research question/topic,lung cancer sexual orientation SEER ecological
4488,exclude,Not relevant to the research question/topic,ACS guidelines cancer risk low-income AA
4489,exclude,Not relevant to the research question/topic,hair straightener fibroids Sister Study
4490,exclude,Not relevant to the research question/topic,lung carcinoma Pennsylvania VA
4491,exclude,Not a US population-based/registry study,smoking morbidity mortality Singapore Chinese
4492,exclude,Not relevant to the research question/topic,obesity-BC link review
4493,exclude,Not relevant to the research question/topic,cancer SES stage Texas
4494,exclude,Not relevant to the research question/topic,AA men hereditary prostate chemoprevention
4495,exclude,Not relevant to the research question/topic,population categorization cancer statistics
4496,exclude,Not a US population-based/registry study,joint symptoms fractures Japanese BC anastrozole
4497,exclude,Not relevant to the research question/topic,lncRNA prostate cancer racial review
4498,exclude,Not relevant to the research question/topic,VDR polymorphisms BC
4499,exclude,Not relevant to the research question/topic,gallbladder adenocarcinoma SEER
4500,exclude,Not relevant to the research question/topic,baby boomers birth certificates early-life SES cancer Utah
4501,exclude,Not relevant to the research question/topic,childhood cancer survivorship minority CCSS
4502,exclude,Not relevant to the research question/topic,challenges genetic testing germline AA BC review
4503,exclude,Not relevant to the research question/topic,social class BC burden review
4504,exclude,Not relevant to the research question/topic,early-life SES BC incidence mortality Wisconsin
4505,exclude,Not a US population-based/registry study,culture breast health Chinese-Australian
4506,exclude,Not relevant to the research question/topic,AML epidemiology review
4507,exclude,Not relevant to the research question/topic,radiation skin changes skin of color review
4508,exclude,Not a US population-based/registry study,obesity PA diet BC Mexican review
4509,exclude,Not relevant to the research question/topic,flavonoids polyphenols BC epigenetic review
4510,exclude,Not a US population-based/registry study,BC risk factors pre/post-menopausal Lahore
4511,exclude,Not a US population-based/registry study,BC Mexico review
4512,exclude,"Editorials, commentaries, letters, or conference abstracts",Asian Cancer Registry Network editorial
4513,exclude,Not relevant to the research question/topic,breast health educational Chinese-American
4514,exclude,Not relevant to the research question/topic,germline variation early-onset BC gene-based
4515,exclude,Not relevant to the research question/topic,inflammation breast density Chinese immigrants
4516,exclude,Not relevant to the research question/topic,prostate carcinoma HIV
4517,exclude,Not relevant to the research question/topic,breastfeeding BC subtypes review
4518,exclude,Not relevant to the research question/topic,validity registry Medicaid status California
4519,exclude,Not relevant to the research question/topic,thyroid cancer detection SES SEER
4520,exclude,Not a US population-based/registry study,gestational diabetes BC Jerusalem
4521,exclude,Not a US population-based/registry study,SES race mammogram Brazil
4522,exclude,Not relevant to the research question/topic,OC BC global meta-analysis
4523,exclude,Not relevant to the research question/topic,subsequent renal cancer childhood survivors SEER
4524,exclude,Not relevant to the research question/topic,interpretative repertoires AA reproductive health
4525,exclude,Not relevant to the research question/topic,incarceration cancer outcomes protocol
4526,exclude,Not relevant to the research question/topic,body weight ER/PR BC meta-analysis
4527,exclude,Not relevant to the research question/topic,nativity enclave SES Hispanic HCC
4528,exclude,Not relevant to the research question/topic,cancer incidence NY State exposures ecological
4529,exclude,Not a US population-based/registry study,TNBC burden India review
4530,exclude,Not relevant to the research question/topic,PBDE solid-waste California Teachers
4531,exclude,Not a US population-based/registry study,alcohol BC Chinese
4532,exclude,Not relevant to the research question/topic,BC during pregnancy TNBC review
4533,exclude,Not relevant to the research question/topic,neighborhood toxic stress cancer disparities framework
4534,exclude,Not relevant to the research question/topic,climate change cancer environmental justice
4535,exclude,Not a US population-based/registry study,BSE Malaysia
4536,exclude,Not a US population-based/registry study,weight change cancer Austria
4537,exclude,Not relevant to the research question/topic,anthropometric reproductive multiple myeloma
4538,exclude,Not relevant to the research question/topic,acculturative stress inflammation Chinese immigrant
4539,exclude,Not relevant to the research question/topic,SPM ovarian cancer SEER
